Year,Country,Region,Scenario,CO2_Emissions_mt,Temp_Anomaly_C,Renewable_Energy_%,Extreme_Events,Climate_Policy_Index,GDP_Billion,Population_Million,Sea_Level_mm,Methane_ppb
1999,Japan,Asia,Historical,306.84,0.882,18.35,16,18.79,470.79,109.61,146.78,1366.7
1999,Japan,Asia,Current (2020-2026),325.94,1.145,18.66,14,18.8,389.25,106.99,157.7,1414.76
1999,Japan,Asia,BAU,368.23,1.133,14.88,20,10.44,398.27,79.1,184.54,1410.54
1999,Japan,Asia,Green,234.77,0.605,30.54,10,18.54,607.14,29.6,108.69,1317.88
2000,Japan,Asia,Historical,319.05,1.097,23.82,10,13.54,514.45,38.43,144.48,1371.05
2000,Japan,Asia,Current (2020-2026),323.38,0.966,15.14,14,20.29,590.34,50.18,153.47,1420.43
2000,Japan,Asia,BAU,378.07,1.129,15.89,18,11.67,541.65,125.2,182.78,1450.41
2000,Japan,Asia,Green,197.61,0.617,27.91,11,31.23,439.93,101.64,106.06,1307.34
2001,Japan,Asia,Historical,301.34,1.142,23.98,13,18.37,488.0,62.91,148.08,1399.85
2001,Japan,Asia,Current (2020-2026),311.27,1.224,18.47,13,23.73,672.38,133.54,157.82,1413.48
2001,Japan,Asia,BAU,345.11,1.229,12.68,16,18.2,637.55,123.42,170.5,1429.7
2001,Japan,Asia,Green,235.84,0.622,24.54,9,38.38,374.63,122.76,104.36,1320.96
2002,Japan,Asia,Historical,282.22,1.108,15.0,13,19.03,511.49,52.28,155.38,1408.56
2002,Japan,Asia,Current (2020-2026),322.27,1.017,18.44,17,18.84,617.06,54.34,155.91,1391.24
2002,Japan,Asia,BAU,373.72,1.263,17.58,16,20.31,762.64,36.23,194.57,1471.57
2002,Japan,Asia,Green,188.46,0.7,26.91,9,21.45,763.36,57.21,105.21,1305.85
2003,Japan,Asia,Historical,309.83,0.915,18.92,17,22.35,423.58,111.7,159.16,1420.4
2003,Japan,Asia,Current (2020-2026),319.56,1.23,14.86,15,24.45,448.24,40.74,161.48,1426.94
2003,Japan,Asia,BAU,358.32,1.207,16.32,18,22.14,448.84,49.84,189.33,1492.27
2003,Japan,Asia,Green,205.6,0.64,28.91,9,29.3,310.03,52.1,112.06,1297.55
2004,Japan,Asia,Historical,317.88,1.258,14.41,16,10.0,300.66,104.37,165.2,1418.31
2004,Japan,Asia,Current (2020-2026),327.23,1.194,21.0,16,10.0,708.68,112.9,169.84,1441.93
2004,Japan,Asia,BAU,381.73,1.487,17.64,17,10.0,457.05,76.4,193.86,1480.8
2004,Japan,Asia,Green,219.08,0.677,29.27,7,32.62,707.76,94.56,108.8,1330.9
2005,Japan,Asia,Historical,308.53,0.905,18.38,16,16.55,303.34,73.14,159.89,1396.98
2005,Japan,Asia,Current (2020-2026),338.88,1.321,26.32,14,19.07,697.66,83.5,178.44,1430.87
2005,Japan,Asia,BAU,385.41,1.279,21.55,19,19.17,481.28,22.94,200.53,1508.9
2005,Japan,Asia,Green,234.94,0.808,33.63,8,40.5,514.52,129.25,119.3,1320.55
2006,Japan,Asia,Historical,333.77,1.167,25.69,15,27.82,417.51,144.19,162.79,1444.62
2006,Japan,Asia,Current (2020-2026),313.77,1.184,19.73,19,20.71,460.28,105.73,176.73,1445.55
2006,Japan,Asia,BAU,372.19,1.359,19.11,17,15.54,734.39,68.89,197.3,1444.2
2006,Japan,Asia,Green,221.98,0.706,30.0,10,35.54,668.19,29.93,119.96,1332.04
2007,Japan,Asia,Historical,321.07,1.013,23.08,13,20.74,572.74,107.52,167.16,1438.15
2007,Japan,Asia,Current (2020-2026),352.66,1.376,24.46,16,16.76,364.1,38.88,177.18,1488.19
2007,Japan,Asia,BAU,402.83,1.559,16.7,16,15.33,734.19,65.62,202.09,1472.22
2007,Japan,Asia,Green,217.73,0.725,33.46,12,27.43,453.37,98.34,108.32,1316.8
2008,Japan,Asia,Historical,328.36,0.962,23.56,16,27.89,481.94,55.77,166.38,1415.59
2008,Japan,Asia,Current (2020-2026),355.49,1.167,17.34,17,28.73,464.12,123.0,189.57,1435.97
2008,Japan,Asia,BAU,378.51,1.409,20.34,26,29.38,496.05,30.22,208.23,1530.32
2008,Japan,Asia,Green,232.28,0.827,31.37,14,39.28,430.34,145.68,111.5,1342.54
2009,Japan,Asia,Historical,324.65,1.238,27.99,16,32.63,748.29,134.54,170.66,1478.25
2009,Japan,Asia,Current (2020-2026),342.4,1.323,22.13,17,24.89,548.76,35.48,187.97,1488.72
2009,Japan,Asia,BAU,373.31,1.3,17.54,17,14.56,436.12,86.96,208.76,1537.4
2009,Japan,Asia,Green,225.07,0.724,34.44,12,33.72,748.44,50.37,118.59,1336.93
2010,Japan,Asia,Historical,352.35,1.082,29.16,17,24.57,426.53,135.05,179.68,1473.02
2010,Japan,Asia,Current (2020-2026),332.68,1.228,23.08,20,26.16,511.69,45.88,189.73,1472.98
2010,Japan,Asia,BAU,400.3,1.478,22.84,23,14.59,705.8,98.87,214.7,1518.62
2010,Japan,Asia,Green,241.68,0.894,28.51,14,39.15,674.06,35.17,133.04,1335.34
2011,Japan,Asia,Historical,321.37,1.293,23.14,19,29.18,298.62,56.8,176.49,1489.05
2011,Japan,Asia,Current (2020-2026),352.5,1.199,25.08,16,29.05,557.18,139.83,182.95,1466.5
2011,Japan,Asia,BAU,420.45,1.236,20.67,20,13.99,861.47,40.85,218.55,1517.25
2011,Japan,Asia,Green,236.29,0.851,27.46,14,41.66,308.24,60.99,128.07,1354.8
2012,Japan,Asia,Historical,353.41,1.12,31.81,18,29.48,569.35,68.45,174.49,1489.63
2012,Japan,Asia,Current (2020-2026),356.42,1.446,25.23,16,27.92,613.53,27.33,187.63,1472.15
2012,Japan,Asia,BAU,437.91,1.628,19.65,24,16.83,725.47,22.9,215.54,1506.08
2012,Japan,Asia,Green,249.0,0.777,36.12,11,39.73,682.91,116.91,127.29,1340.22
2013,Japan,Asia,Historical,330.32,1.191,25.46,16,33.09,820.67,34.1,183.64,1468.66
2013,Japan,Asia,Current (2020-2026),360.53,1.149,22.9,23,21.82,837.14,60.59,186.76,1521.82
2013,Japan,Asia,BAU,398.68,1.747,18.66,26,30.74,427.11,104.01,217.15,1581.93
2013,Japan,Asia,Green,248.86,0.829,30.41,10,40.87,562.25,116.62,122.85,1361.6
2014,Japan,Asia,Historical,335.96,1.444,25.15,20,35.32,686.42,136.61,183.58,1470.32
2014,Japan,Asia,Current (2020-2026),374.29,1.444,21.46,22,30.8,604.61,136.64,195.49,1496.48
2014,Japan,Asia,BAU,437.58,1.631,22.12,22,29.53,600.87,100.61,224.15,1568.75
2014,Japan,Asia,Green,211.13,0.924,31.46,12,32.28,426.72,81.19,123.95,1363.83
2015,Japan,Asia,Historical,327.69,1.492,22.6,17,30.76,433.53,58.25,179.79,1481.37
2015,Japan,Asia,Current (2020-2026),363.24,1.418,23.8,18,30.18,713.57,77.48,189.39,1480.62
2015,Japan,Asia,BAU,411.77,1.687,23.02,25,29.37,847.37,32.55,218.99,1526.92
2015,Japan,Asia,Green,250.33,0.831,37.74,11,38.53,390.9,47.16,138.73,1360.42
2016,Japan,Asia,Historical,364.38,1.335,31.37,18,38.7,334.95,82.22,199.14,1523.74
2016,Japan,Asia,Current (2020-2026),368.43,1.508,27.22,17,36.33,661.58,74.27,195.89,1465.92
2016,Japan,Asia,BAU,413.71,1.424,23.41,20,19.74,766.76,127.31,225.53,1558.8
2016,Japan,Asia,Green,255.81,0.962,33.33,15,35.7,421.43,113.65,133.71,1390.37
2017,Japan,Asia,Historical,353.1,1.361,27.63,20,43.97,505.99,33.31,195.76,1466.98
2017,Japan,Asia,Current (2020-2026),334.47,1.293,24.22,17,32.12,421.05,74.35,191.61,1497.26
2017,Japan,Asia,BAU,434.54,1.473,22.32,22,33.89,845.56,126.71,231.05,1551.66
2017,Japan,Asia,Green,247.92,0.827,31.0,17,44.09,431.78,36.45,133.75,1411.21
2018,Japan,Asia,Historical,378.91,1.25,29.74,21,33.32,845.14,78.81,195.28,1497.83
2018,Japan,Asia,Current (2020-2026),365.98,1.382,25.89,19,39.7,780.75,134.98,205.92,1492.97
2018,Japan,Asia,BAU,395.57,1.742,22.36,21,22.91,537.99,25.86,231.68,1583.8
2018,Japan,Asia,Green,247.58,0.875,31.3,11,45.9,515.66,158.06,141.16,1344.84
2019,Japan,Asia,Historical,345.68,1.42,24.86,18,34.7,803.12,161.2,199.69,1502.26
2019,Japan,Asia,Current (2020-2026),385.86,1.43,31.33,20,33.82,478.27,42.77,213.62,1539.92
2019,Japan,Asia,BAU,437.5,1.676,24.88,22,21.55,771.74,139.08,240.45,1566.52
2019,Japan,Asia,Green,255.18,1.058,32.5,10,44.14,386.77,142.82,148.22,1384.58
2020,Japan,Asia,Historical,326.98,1.303,28.71,21,45.32,356.97,52.92,198.99,1534.44
2020,Japan,Asia,Current (2020-2026),373.93,1.344,23.56,22,27.69,902.01,48.43,212.01,1495.16
2020,Japan,Asia,BAU,427.63,1.896,23.53,20,21.33,780.42,144.17,236.13,1601.71
2020,Japan,Asia,Green,260.33,0.769,34.72,12,44.11,915.25,87.41,145.61,1390.42
2021,Japan,Asia,Historical,390.96,1.483,30.44,19,39.81,526.11,45.77,211.04,1534.0
2021,Japan,Asia,Current (2020-2026),393.26,1.472,30.8,18,33.01,616.24,153.28,202.53,1515.05
2021,Japan,Asia,BAU,455.49,1.823,22.83,25,27.67,840.34,165.81,247.52,1614.5
2021,Japan,Asia,Green,252.76,1.011,38.16,16,48.11,751.66,157.74,148.85,1397.5
2022,Japan,Asia,Historical,387.27,1.39,30.08,20,31.03,627.45,104.21,206.16,1456.21
2022,Japan,Asia,Current (2020-2026),388.05,1.599,29.28,20,25.2,500.12,173.03,211.09,1561.7
2022,Japan,Asia,BAU,432.8,1.723,15.07,20,35.79,960.02,78.68,244.7,1611.82
2022,Japan,Asia,Green,234.32,0.873,36.53,13,44.97,318.54,170.07,139.46,1384.3
2023,Japan,Asia,Historical,354.8,1.411,34.46,21,39.49,824.52,153.73,207.17,1494.31
2023,Japan,Asia,Current (2020-2026),353.11,1.39,32.97,20,39.73,912.22,116.05,217.55,1509.19
2023,Japan,Asia,BAU,437.28,1.688,18.48,23,24.97,724.52,30.52,247.36,1615.09
2023,Japan,Asia,Green,235.61,0.938,31.62,14,46.98,941.44,69.48,152.47,1355.55
2024,Japan,Asia,Historical,370.09,1.379,25.98,18,46.15,553.86,75.28,204.76,1541.72
2024,Japan,Asia,Current (2020-2026),369.15,1.494,25.41,21,42.08,479.31,180.26,224.54,1525.44
2024,Japan,Asia,BAU,477.18,1.763,26.51,24,20.2,559.73,67.63,249.71,1584.69
2024,Japan,Asia,Green,261.0,0.953,36.03,12,50.59,393.44,46.46,144.51,1356.05
2025,Japan,Asia,Historical,363.01,1.561,28.94,20,40.42,439.28,168.17,213.23,1498.91
2025,Japan,Asia,Current (2020-2026),387.48,1.616,31.52,23,45.09,809.39,79.21,223.6,1560.05
2025,Japan,Asia,BAU,455.62,1.907,20.54,27,34.16,457.48,84.92,247.63,1581.48
2025,Japan,Asia,Green,239.57,1.075,34.71,18,50.41,855.67,131.11,152.62,1400.49
2026,Japan,Asia,Historical,384.59,1.516,29.43,22,40.11,636.53,136.33,214.27,1530.38
2026,Japan,Asia,Current (2020-2026),402.78,1.649,29.47,20,40.14,909.24,117.62,229.45,1575.62
2026,Japan,Asia,BAU,436.89,1.764,25.06,28,32.12,708.43,64.89,254.3,1613.74
2026,Japan,Asia,Green,277.15,0.961,38.87,15,58.32,650.06,128.46,146.12,1381.22
2027,Japan,Asia,Historical,362.75,1.588,29.33,21,50.08,369.2,151.66,223.46,1504.27
2027,Japan,Asia,Current (2020-2026),379.82,1.785,29.41,21,38.24,792.75,90.28,227.67,1561.26
2027,Japan,Asia,BAU,433.71,1.781,23.03,27,33.23,693.7,188.77,265.87,1632.7
2027,Japan,Asia,Green,279.54,1.028,41.25,17,58.57,771.7,143.97,160.99,1393.68
2028,Japan,Asia,Historical,360.98,1.643,33.64,22,47.88,550.08,168.26,228.4,1518.24
2028,Japan,Asia,Current (2020-2026),396.49,1.702,31.25,22,36.39,1006.27,149.86,229.79,1572.02
2028,Japan,Asia,BAU,445.84,1.924,30.04,26,23.25,332.97,102.2,268.66,1624.19
2028,Japan,Asia,Green,292.22,1.014,41.43,15,54.85,742.88,137.41,158.95,1413.56
2029,Japan,Asia,Historical,390.17,1.68,30.04,22,54.59,801.78,137.54,223.52,1556.26
2029,Japan,Asia,Current (2020-2026),370.89,1.835,24.08,26,38.66,852.29,111.14,234.62,1601.04
2029,Japan,Asia,BAU,470.37,1.897,25.09,29,33.97,386.18,157.09,262.18,1624.65
2029,Japan,Asia,Green,259.29,1.004,38.43,17,64.37,423.76,146.6,152.83,1370.04
2030,Japan,Asia,Historical,376.62,1.638,35.91,19,42.04,840.18,118.68,224.52,1522.59
2030,Japan,Asia,Current (2020-2026),384.78,1.66,32.29,22,42.23,892.93,39.59,235.47,1553.07
2030,Japan,Asia,BAU,452.31,1.968,27.64,27,30.8,727.32,115.12,282.03,1633.14
2030,Japan,Asia,Green,282.9,0.976,44.27,16,47.98,1038.66,143.14,152.59,1423.45
2031,Japan,Asia,Historical,368.96,1.554,31.08,16,42.88,870.98,192.11,225.37,1561.21
2031,Japan,Asia,Current (2020-2026),414.58,1.766,32.95,23,36.33,399.68,114.34,232.09,1589.33
2031,Japan,Asia,BAU,477.53,1.843,21.6,26,33.9,471.6,149.81,278.68,1642.85
2031,Japan,Asia,Green,295.0,1.207,37.3,18,65.87,536.42,187.05,156.5,1393.43
2032,Japan,Asia,Historical,389.47,1.674,33.5,23,59.39,600.04,118.22,235.98,1567.85
2032,Japan,Asia,Current (2020-2026),405.22,1.89,37.16,25,45.93,375.25,43.15,236.55,1613.07
2032,Japan,Asia,BAU,461.96,1.925,20.12,29,40.38,895.76,163.53,276.05,1644.69
2032,Japan,Asia,Green,248.69,1.01,41.33,13,61.65,379.52,80.89,166.23,1402.27
2033,Japan,Asia,Historical,391.22,1.475,30.33,23,43.13,547.77,74.35,234.6,1577.33
2033,Japan,Asia,Current (2020-2026),396.53,1.748,28.07,23,39.6,475.11,48.84,239.54,1601.25
2033,Japan,Asia,BAU,492.21,1.93,25.38,26,40.86,601.05,122.82,279.17,1668.34
2033,Japan,Asia,Green,276.79,1.05,42.05,18,52.71,780.31,150.09,163.51,1396.83
2034,Japan,Asia,Historical,388.77,1.513,34.81,23,51.49,995.86,116.58,227.68,1599.04
2034,Japan,Asia,Current (2020-2026),411.77,1.649,30.23,23,50.71,704.98,121.67,248.87,1599.41
2034,Japan,Asia,BAU,496.62,2.088,27.44,23,31.7,413.22,33.66,276.67,1649.03
2034,Japan,Asia,Green,274.81,1.102,37.3,13,52.59,1030.21,47.43,156.73,1448.82
2035,Japan,Asia,Historical,385.48,1.673,27.5,21,52.54,456.71,55.0,239.88,1539.57
2035,Japan,Asia,Current (2020-2026),428.09,1.717,29.56,28,53.05,544.65,42.24,260.49,1615.69
2035,Japan,Asia,BAU,482.51,2.087,27.05,28,34.25,813.34,72.76,282.99,1667.35
2035,Japan,Asia,Green,260.72,1.208,47.49,19,56.48,512.02,50.95,159.06,1427.3
2036,Japan,Asia,Historical,395.31,1.776,28.46,25,46.44,771.49,158.09,236.57,1563.82
2036,Japan,Asia,Current (2020-2026),436.96,1.697,34.61,24,41.58,1013.8,159.81,250.14,1581.94
2036,Japan,Asia,BAU,489.75,2.106,25.42,29,42.12,480.53,94.15,293.73,1674.65
2036,Japan,Asia,Green,255.2,1.313,36.74,16,63.62,444.36,58.5,173.03,1435.15
2037,Japan,Asia,Historical,367.77,1.822,32.36,22,39.88,377.36,98.77,243.02,1582.48
2037,Japan,Asia,Current (2020-2026),440.37,1.847,34.18,26,60.27,544.46,93.4,260.5,1646.59
2037,Japan,Asia,BAU,506.58,2.064,25.56,30,44.24,781.69,127.34,287.84,1661.58
2037,Japan,Asia,Green,297.17,1.178,38.49,17,58.42,779.93,198.66,167.88,1408.16
2038,Japan,Asia,Historical,415.3,1.7,34.18,26,57.84,913.27,43.8,250.43,1570.7
2038,Japan,Asia,Current (2020-2026),445.62,1.732,29.03,23,50.12,526.95,43.17,268.78,1594.61
2038,Japan,Asia,BAU,490.32,2.202,30.47,27,40.64,1078.8,198.41,294.57,1659.32
2038,Japan,Asia,Green,284.95,0.991,48.6,16,66.78,705.76,184.04,175.38,1496.33
2039,Japan,Asia,Historical,407.44,1.722,35.84,27,52.52,669.66,208.37,251.15,1586.59
2039,Japan,Asia,Current (2020-2026),476.58,1.818,28.29,23,51.67,1085.74,157.43,255.5,1599.22
2039,Japan,Asia,BAU,505.73,2.147,24.67,30,39.92,871.33,77.81,289.38,1681.92
2039,Japan,Asia,Green,286.51,1.31,40.94,18,65.02,1010.8,98.36,166.8,1437.51
2040,Japan,Asia,Historical,394.82,1.692,33.58,23,52.63,573.22,98.28,253.19,1612.83
2040,Japan,Asia,Current (2020-2026),460.73,1.824,32.02,25,39.78,684.27,111.79,263.97,1623.36
2040,Japan,Asia,BAU,507.32,2.263,30.88,29,43.63,481.24,205.53,302.89,1684.11
2040,Japan,Asia,Green,311.98,1.106,40.08,18,71.91,620.3,66.92,173.22,1454.33
1940,South Africa,Africa,Historical,483.28,-0.181,2.0,3,10.0,942.2,294.93,0.09,1103.29
1940,South Africa,Africa,Current (2020-2026),499.49,-0.287,2.0,2,10.0,942.2,294.93,-0.8,1091.59
1940,South Africa,Africa,BAU,595.63,-0.135,2.0,3,10.0,942.2,294.93,-4.03,1083.88
1940,South Africa,Africa,Green,324.96,-0.241,2.0,1,10.0,942.2,294.93,2.75,1085.96
1941,South Africa,Africa,Historical,464.1,0.031,2.0,1,10.0,946.48,295.82,4.51,1070.88
1941,South Africa,Africa,Current (2020-2026),506.43,-0.178,2.0,1,10.0,949.85,295.4,-1.11,1131.45
1941,South Africa,Africa,BAU,586.08,-0.234,7.08,1,10.0,946.7,295.21,3.07,1097.93
1941,South Africa,Africa,Green,351.94,-0.046,4.37,1,10.0,949.13,295.64,-0.67,1113.56
1942,South Africa,Africa,Historical,449.34,-0.21,3.36,2,10.0,949.95,298.05,-5.56,1120.33
1942,South Africa,Africa,Current (2020-2026),493.64,-0.207,2.16,1,10.0,948.83,295.31,7.8,1153.83
1942,South Africa,Africa,BAU,583.4,-0.159,2.0,3,10.0,948.82,297.86,5.34,1133.62
1942,South Africa,Africa,Green,345.43,-0.238,4.11,1,10.0,956.32,295.14,16.15,1115.33
1943,South Africa,Africa,Historical,481.86,-0.129,4.86,5,10.0,951.42,295.53,2.94,1138.25
1943,South Africa,Africa,Current (2020-2026),504.52,-0.273,2.0,1,10.0,957.86,297.02,12.56,1074.92
1943,South Africa,Africa,BAU,567.49,-0.137,2.0,4,10.0,951.89,296.98,11.74,1113.28
1943,South Africa,Africa,Green,330.97,-0.194,2.0,1,10.0,948.29,298.4,0.79,1141.99
1944,South Africa,Africa,Historical,449.52,-0.129,2.23,1,10.0,960.72,301.73,15.19,1117.74
1944,South Africa,Africa,Current (2020-2026),515.25,-0.091,2.0,1,10.0,979.75,296.44,7.82,1120.48
1944,South Africa,Africa,BAU,569.93,0.157,2.0,1,10.0,970.9,296.49,17.28,1120.48
1944,South Africa,Africa,Green,325.34,-0.063,3.3,4,10.0,974.85,300.05,-0.78,1099.59
1945,South Africa,Africa,Historical,468.14,-0.139,2.0,1,10.0,964.86,304.86,19.94,1151.05
1945,South Africa,Africa,Current (2020-2026),530.54,0.004,7.76,1,10.0,963.61,304.17,12.88,1146.5
1945,South Africa,Africa,BAU,583.63,0.067,2.0,1,10.0,986.26,304.56,16.8,1135.86
1945,South Africa,Africa,Green,342.47,-0.234,3.64,1,10.0,967.68,302.56,8.84,1120.71
1946,South Africa,Africa,Historical,490.58,-0.083,4.91,4,10.0,975.4,305.94,17.62,1115.62
1946,South Africa,Africa,Current (2020-2026),495.17,-0.06,2.0,2,10.0,997.35,297.53,16.63,1100.48
1946,South Africa,Africa,BAU,542.39,-0.074,2.0,1,10.0,955.72,302.5,20.68,1130.99
1946,South Africa,Africa,Green,319.58,0.015,2.0,3,10.0,998.84,306.22,20.2,1134.81
1947,South Africa,Africa,Historical,457.01,0.055,5.63,1,10.0,964.23,303.23,15.68,1100.59
1947,South Africa,Africa,Current (2020-2026),501.05,-0.038,2.0,1,10.0,972.93,307.77,15.36,1141.01
1947,South Africa,Africa,BAU,581.71,0.069,2.0,6,10.0,998.75,295.88,13.95,1144.0
1947,South Africa,Africa,Green,351.18,-0.128,2.0,1,10.0,988.34,307.81,10.87,1121.5
1948,South Africa,Africa,Historical,460.97,-0.042,6.29,4,10.0,1000.45,301.92,19.67,1169.71
1948,South Africa,Africa,Current (2020-2026),518.96,0.007,6.35,4,10.0,1014.83,299.44,22.02,1157.06
1948,South Africa,Africa,BAU,582.74,0.056,2.0,4,10.0,962.13,298.47,34.35,1138.45
1948,South Africa,Africa,Green,335.07,-0.272,5.01,1,10.0,964.5,297.23,10.7,1125.98
1949,South Africa,Africa,Historical,525.29,-0.045,2.0,3,10.0,1012.2,301.08,24.21,1163.16
1949,South Africa,Africa,Current (2020-2026),486.99,0.016,2.83,1,10.0,1012.78,301.3,28.46,1119.76
1949,South Africa,Africa,BAU,579.64,-0.006,5.54,1,10.0,981.37,304.85,32.5,1144.11
1949,South Africa,Africa,Green,350.26,0.016,2.0,1,10.0,975.15,297.35,18.44,1144.57
1950,South Africa,Africa,Historical,484.17,0.206,4.41,1,10.0,983.02,310.6,23.34,1174.69
1950,South Africa,Africa,Current (2020-2026),518.65,-0.099,4.98,3,10.0,984.65,298.79,21.43,1152.68
1950,South Africa,Africa,BAU,594.63,0.028,3.96,4,10.0,995.53,307.56,32.03,1123.22
1950,South Africa,Africa,Green,326.65,0.004,2.0,2,10.0,1004.42,310.62,16.49,1118.57
1951,South Africa,Africa,Historical,462.1,0.042,2.0,1,10.0,1006.58,300.25,22.88,1199.49
1951,South Africa,Africa,Current (2020-2026),498.25,0.14,2.0,1,10.0,987.32,314.5,23.31,1131.02
1951,South Africa,Africa,BAU,594.24,0.294,2.0,5,10.0,1033.75,298.27,32.31,1147.16
1951,South Africa,Africa,Green,313.95,-0.033,3.87,4,10.0,1042.43,314.37,15.77,1107.98
1952,South Africa,Africa,Historical,496.37,-0.178,5.04,3,10.0,985.5,308.64,30.76,1192.48
1952,South Africa,Africa,Current (2020-2026),499.21,0.036,4.61,7,10.0,1034.91,303.46,33.18,1182.75
1952,South Africa,Africa,BAU,593.75,0.116,7.32,1,10.0,1014.29,296.72,30.15,1151.84
1952,South Africa,Africa,Green,319.96,-0.09,3.68,3,10.0,1037.25,304.35,23.89,1170.67
1953,South Africa,Africa,Historical,492.92,-0.117,6.38,1,10.0,1053.8,313.26,29.32,1167.02
1953,South Africa,Africa,Current (2020-2026),542.59,0.212,2.0,3,10.0,1031.18,304.57,42.66,1193.93
1953,South Africa,Africa,BAU,608.99,0.156,4.71,1,10.0,1054.04,297.86,37.72,1176.72
1953,South Africa,Africa,Green,336.7,-0.027,6.57,5,10.0,975.99,299.56,25.89,1101.62
1954,South Africa,Africa,Historical,505.7,0.093,8.64,5,10.0,1079.63,296.86,37.07,1156.55
1954,South Africa,Africa,Current (2020-2026),503.85,0.179,6.7,3,10.0,1045.9,317.97,38.16,1163.55
1954,South Africa,Africa,BAU,592.27,0.296,6.16,4,10.0,1074.86,300.39,43.77,1172.08
1954,South Africa,Africa,Green,293.6,0.04,5.17,2,10.0,986.94,317.66,24.47,1137.97
1955,South Africa,Africa,Historical,498.73,0.197,6.14,3,10.0,999.81,306.11,36.71,1193.11
1955,South Africa,Africa,Current (2020-2026),502.34,0.278,4.13,3,10.0,1041.89,305.63,45.33,1140.66
1955,South Africa,Africa,BAU,612.91,0.336,2.0,1,10.0,1036.52,324.59,51.58,1201.47
1955,South Africa,Africa,Green,362.54,-0.071,6.51,1,10.0,997.13,321.28,24.28,1156.56
1956,South Africa,Africa,Historical,473.22,0.156,9.27,3,10.0,1083.66,306.87,40.49,1181.62
1956,South Africa,Africa,Current (2020-2026),478.93,0.143,7.78,3,10.0,1050.49,317.56,42.27,1178.27
1956,South Africa,Africa,BAU,597.27,0.437,5.11,4,10.0,1024.14,318.24,38.25,1192.19
1956,South Africa,Africa,Green,365.67,0.013,4.98,3,10.0,1021.45,308.0,24.42,1160.87
1957,South Africa,Africa,Historical,491.04,0.152,7.91,2,10.0,1098.6,325.75,41.93,1168.4
1957,South Africa,Africa,Current (2020-2026),485.06,0.387,9.37,6,10.0,1087.58,313.52,42.38,1197.1
1957,South Africa,Africa,BAU,587.9,0.215,5.13,3,10.0,982.17,325.28,58.9,1259.63
1957,South Africa,Africa,Green,357.48,0.09,8.49,3,10.0,1068.1,316.6,25.33,1216.06
1958,South Africa,Africa,Historical,496.05,0.174,5.06,3,10.0,1010.63,325.51,48.19,1135.98
1958,South Africa,Africa,Current (2020-2026),518.86,-0.002,6.99,3,10.0,1026.25,329.5,44.87,1162.19
1958,South Africa,Africa,BAU,606.75,0.148,2.15,6,10.0,1099.17,308.59,50.04,1232.66
1958,South Africa,Africa,Green,321.46,-0.012,11.95,4,10.0,1012.04,297.56,36.08,1139.3
1959,South Africa,Africa,Historical,490.83,0.219,8.46,6,10.0,1111.18,326.4,50.49,1202.34
1959,South Africa,Africa,Current (2020-2026),514.31,0.137,7.52,6,10.0,1032.48,311.25,43.57,1188.96
1959,South Africa,Africa,BAU,589.89,0.211,2.0,2,10.0,1102.68,323.29,57.63,1221.85
1959,South Africa,Africa,Green,359.72,0.077,12.92,1,10.0,1127.2,297.52,30.13,1170.88
1960,South Africa,Africa,Historical,492.15,0.307,4.14,4,10.0,1083.11,327.18,44.63,1185.61
1960,South Africa,Africa,Current (2020-2026),507.34,0.122,4.49,7,10.0,998.25,329.68,63.16,1204.21
1960,South Africa,Africa,BAU,609.42,0.222,2.0,6,10.0,1128.52,313.71,49.09,1224.28
1960,South Africa,Africa,Green,308.4,0.089,8.64,3,10.0,1093.61,306.41,32.45,1164.01
1961,South Africa,Africa,Historical,479.56,0.273,9.82,2,10.0,1060.24,316.88,51.32,1193.18
1961,South Africa,Africa,Current (2020-2026),545.5,0.22,6.87,4,10.0,1122.43,310.67,56.43,1192.26
1961,South Africa,Africa,BAU,605.89,0.398,8.57,5,10.0,994.58,324.49,72.6,1256.88
1961,South Africa,Africa,Green,341.42,0.161,14.76,1,10.0,1128.88,300.94,42.48,1194.93
1962,South Africa,Africa,Historical,479.93,0.15,8.39,6,10.0,1003.5,299.61,56.51,1180.85
1962,South Africa,Africa,Current (2020-2026),514.9,0.368,6.82,7,10.0,1132.18,324.36,59.8,1244.45
1962,South Africa,Africa,BAU,597.35,0.157,5.85,6,10.0,1031.29,325.13,67.07,1277.84
1962,South Africa,Africa,Green,353.28,0.069,9.39,4,10.0,1149.64,324.38,26.49,1170.43
1963,South Africa,Africa,Historical,534.5,0.223,10.63,8,10.0,1141.97,323.83,57.91,1250.0
1963,South Africa,Africa,Current (2020-2026),515.32,0.313,10.42,4,10.0,1067.4,338.24,55.85,1211.66
1963,South Africa,Africa,BAU,583.82,0.32,5.28,3,10.0,1008.47,330.8,70.67,1232.96
1963,South Africa,Africa,Green,357.36,0.039,6.39,4,10.0,1091.59,328.1,40.25,1158.38
1964,South Africa,Africa,Historical,508.26,0.144,13.8,6,10.0,1170.73,330.3,60.95,1206.3
1964,South Africa,Africa,Current (2020-2026),527.51,0.207,12.46,7,10.0,1164.25,313.64,70.58,1261.83
1964,South Africa,Africa,BAU,613.36,0.355,7.47,6,10.0,1054.36,326.45,72.37,1253.36
1964,South Africa,Africa,Green,372.06,0.29,12.63,2,10.0,1065.21,332.95,43.79,1179.89
